"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","CCN_4","CCA_4","TYPE_4","ENGTYPE_4"
1746,211,"ZAF","South Africa",4,"KwaZulu-Natal",21,"iLembe",77,"Ndwedwe",1746,"11","",52903011,"","Ward","Ward"
1747,211,"ZAF","South Africa",4,"KwaZulu-Natal",21,"iLembe",77,"Ndwedwe",1747,"12","",52903012,"","Ward","Ward"
1748,211,"ZAF","South Africa",4,"KwaZulu-Natal",21,"iLembe",77,"Ndwedwe",1748,"13","",52903013,"","Ward","Ward"
1749,211,"ZAF","South Africa",4,"KwaZulu-Natal",21,"iLembe",77,"Ndwedwe",1749,"14","",52903014,"","Ward","Ward"
1750,211,"ZAF","South Africa",4,"KwaZulu-Natal",21,"iLembe",77,"Ndwedwe",1750,"15","",52903015,"","Ward","Ward"
1751,211,"ZAF","South Africa",4,"KwaZulu-Natal",21,"iLembe",77,"Ndwedwe",1751,"16","",52903016,"","Ward","Ward"
1752,211,"ZAF","South Africa",4,"KwaZulu-Natal",21,"iLembe",77,"Ndwedwe",1752,"17","",52903017,"","Ward","Ward"
1753,211,"ZAF","South Africa",4,"KwaZulu-Natal",21,"iLembe",77,"Ndwedwe",1753,"18","",52903018,"","Ward","Ward"
1754,211,"ZAF","South Africa",4,"KwaZulu-Natal",21,"iLembe",77,"Ndwedwe",1754,"19","",52903019,"","Ward","Ward"
1755,211,"ZAF","South Africa",4,"KwaZulu-Natal",21,"iLembe",77,"Ndwedwe",1755,"1","",52903001,"","Ward","Ward"
1756,211,"ZAF","South Africa",4,"KwaZulu-Natal",21,"iLembe",77,"Ndwedwe",1756,"2","",52903002,"","Ward","Ward"
1757,211,"ZAF","South Africa",4,"KwaZulu-Natal",21,"iLembe",77,"Ndwedwe",1757,"3","",52903003,"","Ward","Ward"
1758,211,"ZAF","South Africa",4,"KwaZulu-Natal",21,"iLembe",77,"Ndwedwe",1758,"4","",52903004,"","Ward","Ward"
1759,211,"ZAF","South Africa",4,"KwaZulu-Natal",21,"iLembe",77,"Ndwedwe",1759,"5","",52903005,"","Ward","Ward"
1760,211,"ZAF","South Africa",4,"KwaZulu-Natal",21,"iLembe",77,"Ndwedwe",1760,"6","",52903006,"","Ward","Ward"
1761,211,"ZAF","South Africa",4,"KwaZulu-Natal",21,"iLembe",77,"Ndwedwe",1761,"7","",52903007,"","Ward","Ward"
1762,211,"ZAF","South Africa",4,"KwaZulu-Natal",21,"iLembe",77,"Ndwedwe",1762,"8","",52903008,"","Ward","Ward"
1763,211,"ZAF","South Africa",4,"KwaZulu-Natal",21,"iLembe",77,"Ndwedwe",1763,"9","",52903009,"","Ward","Ward"
1764,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",78,"Greater Kokstad",1764,"1","",54303001,"","Ward","Ward"
1765,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",78,"Greater Kokstad",1765,"2","",54303002,"","Ward","Ward"
1766,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",78,"Greater Kokstad",1766,"3","",54303003,"","Ward","Ward"
1767,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",78,"Greater Kokstad",1767,"4","",54303004,"","Ward","Ward"
1768,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",78,"Greater Kokstad",1768,"5","",54303005,"","Ward","Ward"
1769,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",78,"Greater Kokstad",1769,"6","",54303006,"","Ward","Ward"
1770,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",78,"Greater Kokstad",1770,"7","",54303007,"","Ward","Ward"
1771,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",78,"Greater Kokstad",1771,"8","",54303008,"","Ward","Ward"
1772,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",79,"Ingwe",1772,"10","",54301010,"","Ward","Ward"
1773,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",79,"Ingwe",1773,"11","",54301011,"","Ward","Ward"
1774,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",79,"Ingwe",1774,"1","",54301001,"","Ward","Ward"
1775,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",79,"Ingwe",1775,"2","",54301002,"","Ward","Ward"
1776,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",79,"Ingwe",1776,"3","",54301003,"","Ward","Ward"
1777,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",79,"Ingwe",1777,"4","",54301004,"","Ward","Ward"
1778,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",79,"Ingwe",1778,"5","",54301005,"","Ward","Ward"
1779,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",79,"Ingwe",1779,"6","",54301006,"","Ward","Ward"
1780,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",79,"Ingwe",1780,"7","",54301007,"","Ward","Ward"
1781,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",79,"Ingwe",1781,"8","",54301008,"","Ward","Ward"
1782,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",79,"Ingwe",1782,"9","",54301009,"","Ward","Ward"
1783,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",80,"Kwa Sani",1783,"1","",54302001,"","Ward","Ward"
1784,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",80,"Kwa Sani",1784,"2","",54302002,"","Ward","Ward"
1785,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",80,"Kwa Sani",1785,"3","",54302003,"","Ward","Ward"
1786,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",80,"Kwa Sani",1786,"4","",54302004,"","Ward","Ward"
1787,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",81,"Ubuhlebezwe",1787,"10","",54304010,"","Ward","Ward"
1788,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",81,"Ubuhlebezwe",1788,"11","",54304011,"","Ward","Ward"
1789,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",81,"Ubuhlebezwe",1789,"12","",54304012,"","Ward","Ward"
1790,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",81,"Ubuhlebezwe",1790,"1","",54304001,"","Ward","Ward"
1791,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",81,"Ubuhlebezwe",1791,"2","",54304002,"","Ward","Ward"
1792,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",81,"Ubuhlebezwe",1792,"3","",54304003,"","Ward","Ward"
1793,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",81,"Ubuhlebezwe",1793,"4","",54304004,"","Ward","Ward"
1794,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",81,"Ubuhlebezwe",1794,"5","",54304005,"","Ward","Ward"
1795,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",81,"Ubuhlebezwe",1795,"6","",54304006,"","Ward","Ward"
1796,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",81,"Ubuhlebezwe",1796,"7","",54304007,"","Ward","Ward"
1797,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",81,"Ubuhlebezwe",1797,"8","",54304008,"","Ward","Ward"
1798,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",81,"Ubuhlebezwe",1798,"9","",54304009,"","Ward","Ward"
1799,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",82,"Umzimkhulu",1799,"10","",54305010,"","Ward","Ward"
1800,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",82,"Umzimkhulu",1800,"11","",54305011,"","Ward","Ward"
1801,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",82,"Umzimkhulu",1801,"12","",54305012,"","Ward","Ward"
1802,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",82,"Umzimkhulu",1802,"13","",54305013,"","Ward","Ward"
1803,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",82,"Umzimkhulu",1803,"14","",54305014,"","Ward","Ward"
1804,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",82,"Umzimkhulu",1804,"15","",54305015,"","Ward","Ward"
1805,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",82,"Umzimkhulu",1805,"16","",54305016,"","Ward","Ward"
1806,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",82,"Umzimkhulu",1806,"17","",54305017,"","Ward","Ward"
1807,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",82,"Umzimkhulu",1807,"18","",54305018,"","Ward","Ward"
1808,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",82,"Umzimkhulu",1808,"19","",54305019,"","Ward","Ward"
1809,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",82,"Umzimkhulu",1809,"1","",54305001,"","Ward","Ward"
1810,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",82,"Umzimkhulu",1810,"20","",54305020,"","Ward","Ward"
1811,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",82,"Umzimkhulu",1811,"2","",54305002,"","Ward","Ward"
1812,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",82,"Umzimkhulu",1812,"3","",54305003,"","Ward","Ward"
1813,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",82,"Umzimkhulu",1813,"4","",54305004,"","Ward","Ward"
1814,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",82,"Umzimkhulu",1814,"5","",54305005,"","Ward","Ward"
1815,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",82,"Umzimkhulu",1815,"6","",54305006,"","Ward","Ward"
1816,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",82,"Umzimkhulu",1816,"7","",54305007,"","Ward","Ward"
1817,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",82,"Umzimkhulu",1817,"8","",54305008,"","Ward","Ward"
1818,211,"ZAF","South Africa",4,"KwaZulu-Natal",22,"Sisonke",82,"Umzimkhulu",1818,"9","",54305009,"","Ward","Ward"
1819,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",83,"Ezingoleni",1819,"1","",52105001,"","Ward","Ward"
1820,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",83,"Ezingoleni",1820,"2","",52105002,"","Ward","Ward"
1821,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",83,"Ezingoleni",1821,"3","",52105003,"","Ward","Ward"
1822,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",83,"Ezingoleni",1822,"4","",52105004,"","Ward","Ward"
1823,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",83,"Ezingoleni",1823,"5","",52105005,"","Ward","Ward"
1824,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",83,"Ezingoleni",1824,"6","",52105006,"","Ward","Ward"
1825,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1825,"10","",52106010,"","Ward","Ward"
1826,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1826,"11","",52106011,"","Ward","Ward"
1827,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1827,"12","",52106012,"","Ward","Ward"
1828,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1828,"13","",52106013,"","Ward","Ward"
1829,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1829,"14","",52106014,"","Ward","Ward"
1830,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1830,"15","",52106015,"","Ward","Ward"
1831,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1831,"16","",52106016,"","Ward","Ward"
1832,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1832,"17","",52106017,"","Ward","Ward"
1833,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1833,"18","",52106018,"","Ward","Ward"
1834,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1834,"19","",52106019,"","Ward","Ward"
1835,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1835,"1","",52106001,"","Ward","Ward"
1836,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1836,"20","",52106020,"","Ward","Ward"
1837,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1837,"21","",52106021,"","Ward","Ward"
1838,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1838,"22","",52106022,"","Ward","Ward"
1839,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1839,"23","",52106023,"","Ward","Ward"
1840,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1840,"24","",52106024,"","Ward","Ward"
1841,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1841,"25","",52106025,"","Ward","Ward"
1842,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1842,"26","",52106026,"","Ward","Ward"
1843,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1843,"27","",52106027,"","Ward","Ward"
1844,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1844,"28","",52106028,"","Ward","Ward"
1845,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1845,"29","",52106029,"","Ward","Ward"
1846,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1846,"2","",52106002,"","Ward","Ward"
1847,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1847,"3","",52106003,"","Ward","Ward"
1848,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1848,"4","",52106004,"","Ward","Ward"
1849,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1849,"5","",52106005,"","Ward","Ward"
1850,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1850,"6","",52106006,"","Ward","Ward"
1851,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1851,"7","",52106007,"","Ward","Ward"
1852,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1852,"8","",52106008,"","Ward","Ward"
1853,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",84,"Hibiscus Coast",1853,"9","",52106009,"","Ward","Ward"
1854,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",85,"Umdoni",1854,"10","",52102010,"","Ward","Ward"
1855,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",85,"Umdoni",1855,"1","",52102001,"","Ward","Ward"
1856,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",85,"Umdoni",1856,"2","",52102002,"","Ward","Ward"
1857,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",85,"Umdoni",1857,"3","",52102003,"","Ward","Ward"
1858,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",85,"Umdoni",1858,"4","",52102004,"","Ward","Ward"
1859,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",85,"Umdoni",1859,"5","",52102005,"","Ward","Ward"
1860,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",85,"Umdoni",1860,"6","",52102006,"","Ward","Ward"
1861,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",85,"Umdoni",1861,"7","",52102007,"","Ward","Ward"
1862,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",85,"Umdoni",1862,"8","",52102008,"","Ward","Ward"
1863,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",85,"Umdoni",1863,"9","",52102009,"","Ward","Ward"
1864,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",86,"UMuziwabantu",1864,"10","",52104010,"","Ward","Ward"
1865,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",86,"UMuziwabantu",1865,"1","",52104001,"","Ward","Ward"
1866,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",86,"UMuziwabantu",1866,"2","",52104002,"","Ward","Ward"
1867,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",86,"UMuziwabantu",1867,"3","",52104003,"","Ward","Ward"
1868,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",86,"UMuziwabantu",1868,"4","",52104004,"","Ward","Ward"
1869,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",86,"UMuziwabantu",1869,"5","",52104005,"","Ward","Ward"
1870,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",86,"UMuziwabantu",1870,"6","",52104006,"","Ward","Ward"
1871,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",86,"UMuziwabantu",1871,"7","",52104007,"","Ward","Ward"
1872,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",86,"UMuziwabantu",1872,"8","",52104008,"","Ward","Ward"
1873,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",86,"UMuziwabantu",1873,"9","",52104009,"","Ward","Ward"
1874,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",87,"Umzumbe",1874,"10","",52103010,"","Ward","Ward"
1875,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",87,"Umzumbe",1875,"11","",52103011,"","Ward","Ward"
1876,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",87,"Umzumbe",1876,"12","",52103012,"","Ward","Ward"
1877,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",87,"Umzumbe",1877,"13","",52103013,"","Ward","Ward"
1878,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",87,"Umzumbe",1878,"14","",52103014,"","Ward","Ward"
1879,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",87,"Umzumbe",1879,"15","",52103015,"","Ward","Ward"
1880,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",87,"Umzumbe",1880,"16","",52103016,"","Ward","Ward"
1881,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",87,"Umzumbe",1881,"17","",52103017,"","Ward","Ward"
1882,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",87,"Umzumbe",1882,"18","",52103018,"","Ward","Ward"
1883,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",87,"Umzumbe",1883,"19","",52103019,"","Ward","Ward"
1884,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",87,"Umzumbe",1884,"1","",52103001,"","Ward","Ward"
1885,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",87,"Umzumbe",1885,"2","",52103002,"","Ward","Ward"
1886,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",87,"Umzumbe",1886,"3","",52103003,"","Ward","Ward"
1887,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",87,"Umzumbe",1887,"4","",52103004,"","Ward","Ward"
1888,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",87,"Umzumbe",1888,"5","",52103005,"","Ward","Ward"
1889,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",87,"Umzumbe",1889,"6","",52103006,"","Ward","Ward"
1890,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",87,"Umzumbe",1890,"7","",52103007,"","Ward","Ward"
1891,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",87,"Umzumbe",1891,"8","",52103008,"","Ward","Ward"
1892,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",87,"Umzumbe",1892,"9","",52103009,"","Ward","Ward"
1893,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",88,"Vulamehlo",1893,"10","",52101010,"","Ward","Ward"
1894,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",88,"Vulamehlo",1894,"1","",52101001,"","Ward","Ward"
1895,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",88,"Vulamehlo",1895,"2","",52101002,"","Ward","Ward"
1896,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",88,"Vulamehlo",1896,"3","",52101003,"","Ward","Ward"
1897,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",88,"Vulamehlo",1897,"4","",52101004,"","Ward","Ward"
1898,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",88,"Vulamehlo",1898,"5","",52101005,"","Ward","Ward"
1899,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",88,"Vulamehlo",1899,"6","",52101006,"","Ward","Ward"
1900,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",88,"Vulamehlo",1900,"7","",52101007,"","Ward","Ward"
1901,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",88,"Vulamehlo",1901,"8","",52101008,"","Ward","Ward"
1902,211,"ZAF","South Africa",4,"KwaZulu-Natal",23,"Ugu",88,"Vulamehlo",1902,"9","",52101009,"","Ward","Ward"
1903,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",89,"Impendle",1903,"1","",52204001,"","Ward","Ward"
1904,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",89,"Impendle",1904,"2","",52204002,"","Ward","Ward"
1905,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",89,"Impendle",1905,"3","",52204003,"","Ward","Ward"
1906,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",89,"Impendle",1906,"4","",52204004,"","Ward","Ward"
1907,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",90,"Mkhambathini",1907,"1","",52206001,"","Ward","Ward"
1908,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",90,"Mkhambathini",1908,"2","",52206002,"","Ward","Ward"
1909,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",90,"Mkhambathini",1909,"3","",52206003,"","Ward","Ward"
1910,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",90,"Mkhambathini",1910,"4","",52206004,"","Ward","Ward"
1911,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",90,"Mkhambathini",1911,"5","",52206005,"","Ward","Ward"
1912,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",90,"Mkhambathini",1912,"6","",52206006,"","Ward","Ward"
1913,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",90,"Mkhambathini",1913,"7","",52206007,"","Ward","Ward"
1914,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",91,"Mpofana",1914,"1","",52203001,"","Ward","Ward"
1915,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",91,"Mpofana",1915,"2","",52203002,"","Ward","Ward"
1916,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",91,"Mpofana",1916,"3","",52203003,"","Ward","Ward"
1917,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",91,"Mpofana",1917,"4","",52203004,"","Ward","Ward"
1918,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",92,"Richmond",1918,"1","",52207001,"","Ward","Ward"
1919,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",92,"Richmond",1919,"2","",52207002,"","Ward","Ward"
1920,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",92,"Richmond",1920,"3","",52207003,"","Ward","Ward"
1921,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",92,"Richmond",1921,"4","",52207004,"","Ward","Ward"
1922,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",92,"Richmond",1922,"5","",52207005,"","Ward","Ward"
1923,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",92,"Richmond",1923,"6","",52207006,"","Ward","Ward"
1924,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",92,"Richmond",1924,"7","",52207007,"","Ward","Ward"
1925,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",93,"The Msunduzi",1925,"10","",52205010,"","Ward","Ward"
1926,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",93,"The Msunduzi",1926,"11","",52205011,"","Ward","Ward"
1927,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",93,"The Msunduzi",1927,"12","",52205012,"","Ward","Ward"
1928,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",93,"The Msunduzi",1928,"13","",52205013,"","Ward","Ward"
1929,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",93,"The Msunduzi",1929,"14","",52205014,"","Ward","Ward"
1930,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",93,"The Msunduzi",1930,"15","",52205015,"","Ward","Ward"
1931,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",93,"The Msunduzi",1931,"16","",52205016,"","Ward","Ward"
1932,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",93,"The Msunduzi",1932,"17","",52205017,"","Ward","Ward"
1933,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",93,"The Msunduzi",1933,"18","",52205018,"","Ward","Ward"
1934,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",93,"The Msunduzi",1934,"19","",52205019,"","Ward","Ward"
1935,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",93,"The Msunduzi",1935,"1","",52205001,"","Ward","Ward"
1936,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",93,"The Msunduzi",1936,"20","",52205020,"","Ward","Ward"
1937,211,"ZAF","South Africa",4,"KwaZulu-Natal",24,"Umgungundlovu",93,"The Msunduzi",1937,"21","",52205021,"","Ward","Ward"
